WDPAID,WDPA_PID,NAME,unique_id,area_km2,STATUS_YR,iucnCatOrd,IUCN_CAT,DESIG_ENG,GIS_AREA,Continent,Country,own_pa_id,functional_biome_num,nitrogen_depo,olson_biome_num,human_modification,climatic_region_num,MaxTemp,elevation,MAT,MAP,BurnedAreaMean,EVI,climatic_region,olson_biome,functional_biome,land_cover,PaAge
4444336,4444336,Nordhouse Dunes,United States of America_4444336,13.2380646446757,1987,2,Ib,Wilderness,13.2410214901895,North America,United States of America,33207,5,718.541870117188,4,0.0863915458321571,26,27.8784141540527,194.985534667969,8.13201332092285,82.3250427246094,0,3060.7138671875,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestDeciduousBroad,36
4444337,4444337,Paddy Creek,United States of America_4444337,28.6529015109474,1983,2,Ib,Wilderness,28.7028277974036,North America,United States of America,33210,6,1026.03125,4,0.0697255432605743,14,36.0774536132813,345.032958984375,13.7865724563599,93.2823638916016,0.00436506979167461,3823.06323242188,Temperate,Temperate Broadleaf & Mixed Forests,THC,ClosedForestDeciduousBroad,40
4444339,4444339,Piney Creek,United States of America_4444339,33.1179116524977,1980,2,Ib,Wilderness,33.1820173738996,North America,United States of America,33216,6,991.161376953125,4,0.0756333619356155,14,35.7558517456055,365.557708740234,14.6016912460327,94.2778778076172,0,3804.119140625,Temperate,Temperate Broadleaf & Mixed Forests,THC,ClosedForestDeciduousBroad,43
4444340,4444340,Porcupine Lake,United States of America_4444340,17.4347700257682,1984,2,Ib,Wilderness,17.4296921928899,North America,United States of America,33218,17,677.321655273438,4,0.0282079093158245,26,28.2688808441162,428.546234130859,5.5373682975769,79.284553527832,0,3197.58447265625,Cold,Temperate Broadleaf & Mixed Forests,TMB,ClosedForestDeciduousBroad,39
4444341,4444341,Rainbow Lake,United States of America_4444341,29.0439489504355,1975,2,Ib,Wilderness,29.0346375198142,North America,United States of America,33222,17,677.321655273438,4,0.0245727710425854,26,28.9198684692383,382.804504394531,5.66214466094971,77.3998870849609,0,3311.71020507813,Cold,Temperate Broadleaf & Mixed Forests,TMB,ClosedForestDeciduousBroad,48
4444342,4444342,Rock River Canyon,United States of America_4444342,21.2968125456972,1987,2,Ib,Wilderness,21.2900716646563,North America,United States of America,33226,5,517.28076171875,4,0.0484483428299427,26,25.4598445892334,268.155364990234,5.1993670463562,80.5904846191406,0,3421.90307617188,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestDeciduousBroad,36
4444343,4444343,Round Island,United States of America_4444343,1.51694679411651,1987,2,Ib,Wilderness,1.51666928042489,North America,United States of America,33229,5,571.989318847656,98,0.115892849862576,26,26.2879886627197,185.466384887695,6.41043376922607,68.5673217773438,0,2158.751953125,Cold,Lakes,TMC,ClosedForestDeciduousBroad,36
4444344,4444344,Sturgeon River Gorge,United States of America_4444344,67.6836497647942,1987,2,Ib,Wilderness,67.6588718292572,North America,United States of America,33234,5,517.209716796875,4,0.00698772352188826,26,28.3999423980713,348.509216308594,5.41289186477661,71.7100067138672,0,3454.474609375,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestDeciduousBroad,36
4444345,4444345,Sylvania,United States of America_4444345,74.6228767600671,1987,2,Ib,Wilderness,74.6025381092416,North America,United States of America,33237,5,644.229675292969,4,0.0789472684264183,26,26.494800567627,534.890686035156,4.82090663909912,79.1502456665039,0,2838.53393554688,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestMixed,36
4444346,4444346,Whisker Lake,United States of America_4444346,29.7228139833392,1978,2,Ib,Wilderness,29.7165272966563,North America,United States of America,33244,17,677.049377441406,4,0.028444204479456,26,28.3066177368164,441.584320068359,5.42689943313599,61.2612991333008,0,3185.53051757813,Cold,Temperate Broadleaf & Mixed Forests,TMB,ClosedForestDeciduousBroad,45
44444055,44444055,Frost,United States of America_44444055,1.41209384975377,,2,Ib,Wilderness,1.41285847446295,North America,United States of America,33516,14,1426.7685546875,8,0.264617413282394,25,34.3499984741211,343.9052734375,9.60369300842285,56.2543487548828,0,1543.96997070313,Cold,"Temperate Grasslands, Savannas & Shrublands",SMB,OpenForestOther,
4444406,4444406,Badlands,United States of America_4444406,450.541561446677,1978,3,II,National Park,450.672431324599,North America,United States of America,33518,14,514.305725097656,8,0.0234480891376734,7,35.6160087585449,835.56494140625,8.91173553466797,36.6110763549805,0.00295058009214699,1181.71557617188,Arid,"Temperate Grasslands, Savannas & Shrublands",SMB,HerbacousVeg,45
4444407,4444407,Theodore Roosevelt,United States of America_4444407,282.132968312429,1978,3,II,National Park,281.992689553033,North America,United States of America,33524,14,377.642395019531,8,0.0767998695373535,7,33.4226112365723,732.612548828125,6.34137010574341,32.3606605529785,0.00217973603866994,1581.884765625,Arid,"Temperate Grasslands, Savannas & Shrublands",SMB,HerbacousVeg,45
4444408,4444408,Wind Cave,United States of America_4444408,137.295154182214,1903,3,II,National Park,137.342396480005,North America,United States of America,33530,17,432.597869873047,8,0.0333254262804985,22,32.604866027832,1252.55920410156,7.97992181777954,47.2060661315918,0.0158641207963228,2067.2255859375,Cold,"Temperate Grasslands, Savannas & Shrublands",TMB,HerbacousVeg,120
4444416,4444416,Isle Royale,United States of America_4444416,565.348223407333,1976,2,Ib,Wilderness Area,564.959515516652,North America,United States of America,33567,16,490.221832275391,4,0.00093276024563238,27,22.1963672637939,239.743835449219,3.21729326248169,66.5214767456055,0,2723.83862304688,Cold,Temperate Broadleaf & Mixed Forests,TLB,ClosedForestMixed,47
44444294,44444294,Indian Creek,United States of America_44444294,4.05816962340364,1980,1,Ia,Research Natural Area,4.05790697455,North America,United States of America,33624,17,351.354278564453,5,0.0834026411175728,19,24.5611705780029,2053.70947265625,2.20297265052795,100.883506774902,0,1795.58728027344,Cold,Temperate Conifer Forests,TMB,ClosedForestEvergreenNeedle,43
446,446,Magnetic Island,Australia_446,39.4689982124185,2018,3,II,National Park,39.6778471532738,Oceania,Australia,34360,9,170.566955566406,7,0.227222338318825,3,30.2710590362549,129.005828857422,23.7282867431641,114.511497497559,0,3590.1123046875,Tropical,"Tropical & Subtropical Grasslands, Savannas & Shrublands",SHD,ClosedForestEvergreenBroad,5
4462,4462,Þjórsárver,Iceland_4462,1559.80546310378,1987,2,Ib,Nature Reserve,1559.80613285523,Europe,Iceland,34362,1,124.227478027344,99,0.0150882275775075,29,8.39448738098145,1006.72827148438,-1.07898926734924,138.924575805664,0,-386.047058105469,Polar,Ice,SLC,SnowIce,36
4463,4463,Gorczański Park Narodowy,Poland_4463,70.4557887513652,1981,3,II,National Park,70.4557881113156,Europe,Poland,34363,17,1115.94836425781,5,0.284020870923996,27,22.4590511322022,998.820922851563,5.69782733917236,111.489585876465,8.74304823810235e-05,2793.55981445313,Cold,Temperate Conifer Forests,TMB,ClosedForestEvergreenNeedle,42
447,447,Endeavour River,Australia_447,21.217350048599,2009,3,II,National Park,21.3400075905099,Oceania,Australia,34365,24,85.9844970703125,7,0.120901174843311,3,31.7733573913574,13.3893213272095,25.4305839538574,135.981811523438,0.0210417024791241,3673.26196289063,Tropical,"Tropical & Subtropical Grasslands, Savannas & Shrublands",THN,ClosedForestEvergreenBroad,14
4474,4474,Kaptai,Bangladesh_4474,57.3896924733388,1999,3,II,National Park,57.3896924748478,Asia,Bangladesh,34367,12,1659.763671875,1,0.432930886745453,2,36.8023185729981,56.386589050293,25.6979732513428,227.052032470703,0.000537157466169447,4397.87548828125,Tropical,Tropical & Subtropical Moist Broadleaf Forests,THD,ClosedForestEvergreenBroad,24
4487,4487,Bouhedma,Tunisia_4487,165.241881621263,1980,3,II,National Park,165.643269902825,Africa,Tunisia,34372,7,206.099975585938,12,0.170084044337273,4,38.5899925231934,233.266616821289,20.4453105926514,16.0505218505859,0,1126.65551757813,Arid,"Mediterranean Forests, Woodlands & Scrub",SLD,Bare,43
454,454,Russell River,Australia_454,57.5188938006254,2008,3,II,National Park,57.8379229274254,Oceania,Australia,34382,24,141.274963378906,1,0.109517119824886,1,29.8967094421387,100.923599243164,23.7470092773438,264.531555175781,0.00154063326772302,5073.63916015625,Tropical,Tropical & Subtropical Moist Broadleaf Forests,THN,ClosedForestEvergreenBroad,15
458,458,Cape Hillsborough,Australia_458,10.743790610275,2018,3,II,National Park,10.7977521943374,Oceania,Australia,34383,24,150.414794921875,1,0.159919932484627,3,28.5910491943359,1.03560674190521,22.9723300933838,155.24348449707,4.99583893542877e-06,3670.77954101563,Tropical,Tropical & Subtropical Moist Broadleaf Forests,THN,ClosedForestEvergreenBroad,5
459,459,Snake Range,Australia_459,26.729512062731,1998,3,II,National Park,26.8498801397904,Oceania,Australia,34384,23,223.856048583984,7,0.00244730990380049,6,36.3856964111328,447.048980712891,21.0710411071777,57.2612266540527,0.00109612557571381,2479.25512695313,Arid,"Tropical & Subtropical Grasslands, Savannas & Shrublands",TMN,ClosedForestDeciduousBroad,25
463,463,Grey Peaks,Australia_463,33.479656967128,2015,3,II,National Park,33.667077644505,Oceania,Australia,34386,24,125.931922912598,1,0.211368724703789,2,28.7357749938965,350.746337890625,22.9452781677246,177.221267700195,0.000173957596416585,4761.37890625,Tropical,Tropical & Subtropical Moist Broadleaf Forests,THN,ClosedForestEvergreenBroad,8
4646,4646,Palo Verde,Costa Rica_4646,182.491969758411,1980,3,II,National Park,183.232008206095,North America,Costa Rica,34388,11,646.209289550781,2,0.149527832865715,3,36.8695106506348,33.7295684814453,27.4660320281982,130.274078369141,0.0337291583418846,4520.498046875,Tropical,Tropical & Subtropical Dry Broadleaf Forests,TMD,OpenForestOther,43
465,465,Possession Island,NA_465,4.89649752881081,1999,3,II,National Park,4.92721226959436,"","",34392,21,116.026008605957,7,0.0126837184652686,3,29.0439758300781,0.570801675319672,26.2987747192383,133.102066040039,0.00493190716952086,2260.15258789063,Tropical,"Tropical & Subtropical Grasslands, Savannas & Shrublands",SHN,ClosedForestDeciduousBroad,24
4652,4652,Maputo,Mozambique_4652,1039.69900734974,1960,3,II,Special Reserve,1039.69592683243,Africa,Mozambique,34393,9,310.719604492188,1,0.127956047654152,3,30.1086311340332,25.5454692840576,23.1344299316406,68.5804672241211,0.193581789731979,3541.22875976563,Tropical,Tropical & Subtropical Moist Broadleaf Forests,SHD,OpenForestOther,63
4657,4657,Jotunheimen,Norway_4657,1152.20836733464,2014,3,II,National Park,1152.19873512884,Europe,Norway,34394,13,213.818130493164,11,0.048260398209095,29,15.2441549301147,1615.65625,-2.71561598777771,118.958801269531,0,-16.3374824523926,Polar,Tundra,SLB,HerbacousVeg,9
4658,4658,Hardangervidda,Norway_4658,3432.72023245548,1981,3,II,National Park,3432.7321261069,Europe,Norway,34395,1,312.609558105469,11,0.0431468896567822,29,17.38525390625,1277.35009765625,-0.105610080063343,179.264755249023,0,553.798522949219,Polar,Tundra,SLC,HerbacousVeg,42
4674,4674,Kaeng Tana,Laos_4674,83.8458016227346,1981,3,II,National Park,84.3323827015983,Asia,Laos,34398,12,1569.31811523438,2,0.350342601537704,3,35.7228355407715,228.535903930664,26.7565097808838,166.628616333008,0.001575892791152,3768.41845703125,Tropical,Tropical & Subtropical Dry Broadleaf Forests,THD,ClosedForestEvergreenBroad,42
4676,4676,Wiang Kosai,Thailand_4676,437.650405322886,1981,3,II,National Park,440.04310607579,Asia,Thailand,34400,12,1607.46643066406,1,0.189179286360741,3,36.7174987792969,569.421569824219,25.0195198059082,118.411491394043,0.0161155555397272,4606.18017578125,Tropical,Tropical & Subtropical Moist Broadleaf Forests,THD,ClosedForestEvergreenBroad,42
47,47,Reserva Biológica De Sooretama,Brazil_47,278.589307383336,1982,1,Ia,Biological Reserve,280.058242341414,South America,Brazil,34403,12,300.401031494141,1,0.046890139579773,3,33.3676452636719,71.0501327514649,24.5555610656738,84.7970428466797,0.00152631918899715,4834.2646484375,Tropical,Tropical & Subtropical Moist Broadleaf Forests,THD,ClosedForestEvergreenBroad,41
4734,4734,Juwangsan,South Korea_4734,103.792865719232,1976,3,II,National Park,103.792865631019,Asia,South Korea,34408,11,1977.17956542969,4,0.310486912727356,21,29.8771381378174,517.418579101563,11.6433763504028,101.306732177734,0,3695.08715820313,Cold,Temperate Broadleaf & Mixed Forests,TMD,ClosedForestDeciduousBroad,47
474,474,Elliot Price,Australia_474,635.599871234084,1972,1,Ia,Conservation Park,637.900170742942,Oceania,Australia,34409,19,97.2342529296875,13,0.000154310051584616,4,35.5411834716797,69.8159561157227,21.7098178863525,13.0480451583862,0,460.129852294922,Arid,Deserts & Xeric Shrublands,SLN,Bare,51
4740,4740,Torcal de Antequera,Spain_4740,21.8286769250838,1989,3,II,Nature Place,21.8286784043593,Europe,Spain,34410,8,613.260131835938,12,0.418508589267731,8,31.0963382720947,1067.67456054687,13.4383707046509,64.2943420410156,3.05842950183433e-05,2327.58129882813,Temperate,"Mediterranean Forests, Woodlands & Scrub",SMD,Shrubs,34
4745,4745,Sierra Espuña,Spain_4745,177.002529806107,1992,3,II,Regional Park,177.002512813347,Europe,Spain,34411,7,516.421264648438,12,0.323272973299027,7,33.3892555236816,837.452758789063,14.9237937927246,30.6505012512207,4.17016099163448e-06,2246.873046875,Arid,"Mediterranean Forests, Woodlands & Scrub",SLD,OpenForestOther,31
475,475,Ikara-Flinders Ranges,Australia_475,940.96181867567,2017,3,II,National Park,943.864903330207,Oceania,Australia,34412,19,118.691482543945,13,0.00319791305810213,5,36.8264579772949,575.594299316406,17.8686866760254,23.3849029541016,0.000154100824147463,1571.20495605469,Arid,Deserts & Xeric Shrublands,SLN,Shrubs,6
478060,478060,Esteros de Farrapos e Islas del Río Uruguay,Argentina_478060,164.328528260127,2008,3,II,National Park,168.281004,South America,Argentina,34439,21,630.020690917969,7,0.137526676058769,14,32.6263999938965,4.79732322692871,18.351713180542,104.046768188477,0.00361090572550893,2551.17602539063,Temperate,"Tropical & Subtropical Grasslands, Savannas & Shrublands",SHN,HerbaceousWetland,15
478068,478068,Armando Bermúdez,Dominican Republic_478068,802.211132388321,2004,3,II,National Park,804.649085088692,North America,Dominican Republic,34444,23,625.204467773438,3,0.141922309994698,15,23.9641761779785,1504.96801757813,17.1830425262451,234.594924926758,0.00326834223233163,3989.84204101563,Temperate,Tropical & Subtropical Coniferous Forests,TMN,ClosedForestEvergreenBroad,19
478075,478075,Cabo Cabrón,Dominican Republic_478075,35.619662279821,2004,3,II,National Park,35.7271314491611,North America,Dominican Republic,34449,24,510.097259521484,1,0.185437962412834,1,28.6639881134033,188.547210693359,25.0746803283691,197.592788696289,0.0030783920083195,4833.416015625,Tropical,Tropical & Subtropical Moist Broadleaf Forests,THN,ClosedForestEvergreenBroad,19
478090,478090,El Morro,NA_478090,18.3419876237561,2004,3,II,National Park,18.3957638740411,"","",34459,23,605.98828125,14,0.246895551681519,3,32.0605583190918,5.38054609298706,27.0351448059082,74.6777191162109,0,2437.08203125,Tropical,Mangroves,TMN,HerbaceousWetland,19
478099,478099,Humedales del Ozama,Dominican Republic_478099,46.436842546406,2004,3,II,National Park,46.5817405807673,North America,Dominican Republic,34466,23,439.049987792969,1,0.495868504047394,2,31.460376739502,8.96089172363281,26.114631652832,128.49235534668,0.00139413611032069,4993.65283203125,Tropical,Tropical & Subtropical Moist Broadleaf Forests,TMN,OpenForestOther,19
478113,478113,Las Neblinas,Dominican Republic_478113,40.7783135625527,2004,1,Ia,Scientific Reserve,40.9031250620006,North America,Dominican Republic,34477,23,652.347229003906,3,0.390345633029938,15,26.8893909454346,908.536193847656,20.0758152008057,222.592483520508,0.000319589191349223,4939.51318359375,Temperate,Tropical & Subtropical Coniferous Forests,TMN,ClosedForestEvergreenBroad,19
478116,478116,Loma Guaconejo,Dominican Republic_478116,23.3838550772178,2004,1,Ia,Scientific Reserve,23.4543821927609,North America,Dominican Republic,34480,24,554.404174804688,1,0.329698592424393,1,30.7469787597656,296.730224609375,23.9154052734375,242.489486694336,0,5348.421875,Tropical,Tropical & Subtropical Moist Broadleaf Forests,THN,ClosedForestEvergreenBroad,19
478120,478120,Loma Quita Espuela,Dominican Republic_478120,71.472706702896,2004,1,Ia,Scientific Reserve,71.6876206633488,North America,Dominican Republic,34483,23,687.712463378906,1,0.291105180978775,1,30.2240619659424,470.528076171875,22.9101428985596,245.821319580078,0,5215.23486328125,Tropical,Tropical & Subtropical Moist Broadleaf Forests,TMN,ClosedForestEvergreenBroad,19
478125,478125,Manglares de Estero Balsa,Dominican Republic_478125,56.4778810026503,2004,3,II,National Park,56.6445993714218,North America,Dominican Republic,34486,23,605.98828125,14,0.20179246366024,3,32.228645324707,0.94262170791626,26.8822078704834,80.5963516235352,0.000423160992795602,2890.1474609375,Tropical,Mangroves,TMN,HerbaceousWetland,19
478128,478128,Montaña La Humeadora,Dominican Republic_478128,305.506480727065,2004,3,II,National Park,306.456197761861,North America,Dominican Republic,34489,23,550.476440429688,1,0.223719641566277,1,26.9194793701172,843.967529296875,20.5218238830566,194.850341796875,0,4844.36376953125,Tropical,Tropical & Subtropical Moist Broadleaf Forests,TMN,ClosedForestEvergreenBroad,19
